,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,0,AC007557.3,196.21692,5.184291,0.0,0.0,0.9665522741553483,0.33887340903681096
1,0,LINC01921,195.96304,5.1668253,0.0,0.0,0.9663589346995988,0.34198182556462564
2,0,TNP1,191.50764,4.4816813,0.0,0.0,0.986224563777853,0.6832915610691833
3,0,CRISP2,122.572044,2.6526637,0.0,0.0,0.8789695007008556,0.4967445637715454
4,0,NUPR2,120.45276,2.6632,0.0,0.0,0.8559137706027358,0.4510984471919237
5,0,SPTY2D1OS,119.44214,2.712831,0.0,0.0,0.825027792546764,0.4411151094246629
6,0,LELP1,117.69563,2.715743,0.0,0.0,0.8224177098941466,0.4450636385275627
7,0,SMCP,117.23675,2.5432916,0.0,0.0,0.8602155734931606,0.49292205155490837
8,0,SH3RF2,116.16399,3.13874,0.0,0.0,0.6976654260718256,0.2514036880942046
9,0,OAZ3,109.81364,2.6552145,0.0,0.0,0.7567306298032771,0.3610383791428051
10,0,DCUN1D1,101.259,2.300156,0.0,0.0,0.7586640243607714,0.4317478542124645
11,0,SPATA42,93.36024,2.4124894,0.0,0.0,0.6497655759099038,0.26282921911536145
12,0,TSSK6,93.07258,2.4128401,0.0,0.0,0.6466721446179129,0.25260784945182657
13,0,UBL4B,92.050095,2.1413727,0.0,0.0,0.7010005316835033,0.3518391464456237
14,0,SMKR1,87.831924,2.097139,0.0,0.0,0.6622359708057421,0.32229518755513237
15,0,C16orf82,87.703064,2.1406174,0.0,0.0,0.6473488327130359,0.28719248379282825
16,0,CCDC91,87.69518,2.147203,0.0,0.0,0.6705495674029678,0.37076968313754044
17,0,AL589765.4,85.877556,2.3186433,0.0,0.0,0.5948088356131277,0.22737646844677187
18,0,SPATA3,85.67342,2.241194,0.0,0.0,0.6118227077190778,0.24605497136616306
19,0,HEMGN,80.69859,3.6369586,0.0,0.0,0.4252984677848132,0.06940730057827749
20,0,CABS1,79.37281,2.346319,0.0,0.0,0.5210981681086567,0.17030482084599335
21,0,FAM187B,77.217834,3.020084,0.0,0.0,0.4348204359804727,0.09413461403828113
22,0,LINC00919,73.85766,2.83241,0.0,0.0,0.453091014548794,0.15043615844523167
23,0,BSR/Beta,73.78011,1.973017,0.0,0.0,0.5791966745613611,0.3192287766560719
24,0,CCDC179,73.61224,3.4813108,0.0,0.0,0.39320411813040745,0.06765706604685028
25,0,AKAP4,70.50264,2.462097,0.0,0.0,0.4378171975445889,0.1276691076604265
26,0,LINC02400,70.125565,3.3468525,0.0,0.0,0.3743051863309005,0.06065612792114143
27,0,SPANXB1,69.485725,2.8919737,0.0,0.0,0.4010343660882595,0.09722902868984444
28,0,CXorf65,68.93159,3.2867413,0.0,0.0,0.3693266953453526,0.06160825550623784
29,0,AL590764.2,68.78697,3.2728696,0.0,0.0,0.36927836048141527,0.06240636245256864
30,0,FAM71A,68.640045,3.077608,0.0,0.0,0.38991734738266715,0.09311247707192764
31,0,CXorf51B,68.638374,2.594129,0.0,0.0,0.42757020638986903,0.13364790881978186
